	sentence	lemmatized	pos tags	noun chunks	lemmatized_iliass	pos tags_iliass	noun chunks_iliass
0	Die OPENCOSS-Plattform muss dem Nutzer die Möglichkeit bieten, die für ein Sicherungsprojekt vorzulegenden Nachweis-Items anzugeben.	"('muss', 'muss')
20	Wenn die Merkmalsspezifikation für ein Nachweis-Item eines Sicherungsprojekts nicht als vollständig angesehen wird, muss die OPENCOSS-Plattform das Nachweis-Item gelb einfärben.	"('vollständig', 'vollständig')
('Merkmalsspezifikation', 'Merkmalsspezifikation')
('angesehen', 'ansehen')
('muss', 'muss')
('gelb', 'gelb')
('einfärben', 'einfärben')
('Nachweis-Item', 'Nachweis-Item')
('wird', 'sein')
('OPENCOSS-Plattform', 'OPENCOSS-Plattform')
('Sicherungsprojekts', 'Sicherungsprojekt')"	"('vollständig', 'ADJ')
('angesehen', 'VERB')
('muss', 'VERB')
('gelb', 'ADJ')
('einfärben', 'VERB')"	"('Nachweis-Items eines Sicherungsprojekts', 'Nachweis Item ein Sicherung Projekt')
('Merkmalsspezifikation', 'Merkmal Spezifikation')
('Nachweis-Item', 'Nachweis Item')
('OPENCOSS-Plattform', 'Opencoss Plattform')"
21	Die OPENCOSS-Plattform muss die Menge der Nachweis-Items eines Sicherungsprojekts mittels einer Baumansicht anzeigen.	"('muss', 'muss')
('Menge', 'Menge')
('Nachweis-Item', 'Nachweis-Item')
('Baumansicht', 'Baumansicht')
('anzeigen', 'anzeigen')
('Nachweis-Items', 'Nachweis-Item')
('OPENCOSS-Plattform', 'OPENCOSS-Plattform')
('Nachweis-Items', 'Nachweis-Item')
('Sicherungsprojekts', 'Sicherungsprojekt')"	"('muss', 'VERB')
('anzeigen', 'VERB')"	"('Nachweis-Items eines Sicherungsprojekts', 'Nachweis Item ein Sicherung Projekt')
('Baumansicht', 'Baum Ansicht')
('OPENCOSS-Plattform', 'Opencoss Plattform')
('Menge', 'Menge')"	"('muss', 'muss')
('Menge', 'Menge')
('Nachweis-Item', 'Nachweis-Item')
('Baumansicht', 'Baumansicht')
('anzeigen', 'anzeigen')
('Nachweis-Items', 'Nachweis-Item')
('OPENCOSS-Plattform', 'OPENCOSS-Plattform')
('Sicherungsprojekts', 'Sicherungsprojekt')"
22	Die OPENCOSS-Plattform muss dem Nutzer die Möglichkeit bieten, für die Anzeige der Nachweis-Items eines Sicherungsprojekts Zwischenknoten in der Baumansicht zu definieren.	"('muss', 'muss')
('Nuzter', 'Nutzer')
('Möglichkeit', 'Möglichkeit')
('Anzeige', 'Anzeige')
('Nachweis-Items', 'Nachweis-Item')
('Baumansicht', 'Baumansicht')
('bieten', 'bieten')
('definieren', 'definieren')
('Nutzer', 'Nutzer')
('Zwischenknoten', 'Zwischenknoten')
('Nachweis-Items', 'Nachweis-Item')
('OPENCOSS-Plattform', 'OPENCOSS-Plattform')
('Sicherungsprojekts', 'Sicherungsprojekt')"	"('muss', 'VERB')
('bieten', 'VERB')
('definieren', 'VERB')"	"('Nachweis-Items eines Sicherungsprojekts', 'Nachweis Item ein Sicherung Projekt')
('Anzeige', 'Anzeige')
('Möglichkeit', 'Möglichkeit')
('Nutzer', 'Nutzer')
('Baumansicht', 'Baum Ansicht')
('OPENCOSS-Plattform', 'Opencoss Plattform')"	"('muss', 'muss')
('Nuzter', 'Nutzer')
('Möglichkeit', 'Möglichkeit')
('Anzeige', 'Anzeige')
('Nachweis-Items', 'Nachweis-Item')
('Baumansicht', 'Baumansicht')
('bieten', 'bieten')
('definieren', 'definieren')
('Nutzer', 'Nutzer')
('Zwischenknoten', 'Zwischenknoten')
('OPENCOSS-Plattform', 'OPENCOSS-Plattform')
('Sicherungsprojekts', 'Sicherungsprojekt')"
23	Die OPENCOSS-Plattform muss dem Nutzer die Möglichkeit bieten, für die Anzeige der Nachweis-Items eines Sicherungsprojekts Zwischenknoten in der Baumansicht zu modifizieren.	"('muss', 'muss')
('Nuzter', 'Nutzer')
('Anzeige', 'Anzeige')
('Möglichkeit', 'Möglichkeit')
('Nachweis-Items', 'Nachweis-Item')
('Baumansicht', 'Baumansicht')
('bieten', 'bieten')
('modifizieren', 'modifizieren')
('Nutzer', 'Nutzer')
('Nachweis-Items', 'Nachweis-Item')
('OPENCOSS-Plattform', 'OPENCOSS-Plattform')
('Zwischenknoten', 'Zwischenknoten')
('Sicherungsprojekts', 'Sicherungsprojekt')"	"('muss', 'VERB')
('bieten', 'VERB')
('modifizieren', 'VERB')"	"('Nachweis-Items eines Sicherungsprojekts', 'Nachweis Item ein Sicherung Projekt')
('Anzeige', 'Anzeige')
('Möglichkeit', 'Möglichkeit')
('Nutzer', 'Nutzer')
('Baumansicht', 'Baum Ansicht')
('OPENCOSS-Plattform', 'Opencoss Plattform')
('Zwischenknoten', 'Zwischen Knoten')"	"('muss', 'muss')
('Nuzter', 'Nutzer')
('Anzeige', 'Anzeige')
('Möglichkeit', 'Möglichkeit')
('Nachweis-Items', 'Nachweis-Item')
('Baumansicht', 'Baumansicht')
('bieten', 'bieten')
('modifizieren', 'modifizieren')
('Nutzer', 'Nutzer')
('OPENCOSS-Plattform', 'OPENCOSS-Plattform')
('Zwischenknoten', 'Zwischenknoten')
('Sicherungsprojekts', 'Sicherungsprojekt')"
24	Die OPENCOSS-Plattform muss dem Nutzer die Möglichkeit bieten, für die Anzeige der Nachweis-Items eines Sicherungsprojekts Zwischenknoten in der Baumansicht zu löschen.	"('muss', 'muss')
('Möglichkeit', 'Möglichkeit')
('Nuzter', 'Nutzer')
('Baumansicht', 'Baumansicht')
('Nachweis-Items', 'Nachweis-Item')
('Anzeige', 'Anzeige')
('bieten', 'bieten')
('löschen', 'löschen')
('Nutzer', 'Nutzer')
('Zwischenknoten', 'Zwischenknoten')
('OPENCOSS-Plattform', 'OPENCOSS-Plattform')
('Sicherungsprojekts', 'Sicherungsprojekt')"	"('muss', 'VERB')
('bieten', 'VERB')
('löschen', 'VERB')"	"('Nachweis-Items eines Sicherungsprojekts', 'Nachweis Item ein Sicherung Projekt')
('Anzeige', 'Anzeige')
('Möglichkeit', 'Möglichkeit')
('Nutzer', 'Nutzer')
('Baumansicht', 'Baum Ansicht')
('OPENCOSS-Plattform', 'Opencoss Plattform')
('Zwischenknoten', 'Zwischen Knoten')"
25	Die OPENCOSS-Plattform muss dem Nutzer die Möglichkeit bieten, für die Anzeige der Nachweis-Items eines Sicherungsprojekts in der Baumansicht Zwischenknoten mit Nachweis-Items zu verknüpfen.	"('muss', 'muss')
('Möglichkeit', 'Möglichkeit')
('Anzeige', 'Anzeige')
('Nutzer', 'Nutzer')
('Nachweis-Items', 'Nachweis-Item')
('Baumansicht', 'Baumansicht')
('Nachweis-Items', 'Nachweis-Item')
('bieten', 'bieten')
('verknüpfen', 'verknüpfen')
('Zwischenknoten', 'Zwischenknoten')
('OPENCOSS-Plattform', 'OPENCOSS-Plattform')
('Sicherungsprojekts', 'Sicherungsprojekt')"	"('muss', 'VERB')
('bieten', 'VERB')
('verknüpfen', 'VERB')"	"('Nachweis-Items eines Sicherungsprojekts', 'Nachweis Item ein Sicherung Projekt')
('Anzeige', 'Anzeige')
('Möglichkeit', 'Möglichkeit')
('Nutzer', 'Nutzer')
('Baumansicht', 'Baumansicht')
('OPENCOSS-Plattform', 'Opencoss Plattform')
('Zwischenknoten', 'Zwischenknoten')"	"('muss', 'muss')
('Möglichkeit', 'Möglichkeit')
('Anzeige', 'Anzeige')
('Nutzer', 'Nutzer')
('Nachweis-Items', 'Nachweis-Item')
('Baumansicht', 'Baumansicht')
('bieten', 'bieten')
('verknüpfen', 'verknüpfen')
('Zwischenknoten', 'Zwischenknoten')
('OPENCOSS-Plattform', 'OPENCOSS-Plattform')
('Sicherungsprojekts', 'Sicherungsprojekt')"		"('Nachweis-Items eines Sicherungsprojekts', 'Nachweis Item ein Sicherung Projekt')
('Anzeige', 'Anzeige')
('Möglichkeit', 'Möglichkeit')
('Nutzer', 'Nutzer')
('Baumansicht', 'Baum Ansicht')
('OPENCOSS-Plattform', 'Opencoss Plattform')
('Zwischenknoten', 'Zwischen Knoten')"
26	Wenn für ein Sicherungsprojekt ein Nachweis-Charakterisierungsmodell ausgewählt wurde, muss die OPENCOSS-Plattform Zwischenknoten für die Baumansicht zur Anzeige der Nachweis-Items eines Projekts gemäß dem Nachweis-Charakterisierungsmodell vorschlagen.	"('ausgewählt', 'auswählen')
('Anzeige', 'Anzeige')
('Baumansicht', 'Baumansicht')
('Nachweis-Items', 'Nachweis-Item')
('Nachweis-Charakterisierungsmodell', 'Nachweis-Charakterisierungsmodell')
('Projekts', 'Projekt')
('muss', 'muss')
('vorschlagen', 'vorschlagen')
('Zwischenknoten', 'Zwischenknoten')
('Nachweis-Items', 'Nachweis-Item')
('OPENCOSS-Plattform', 'OPENCOSS-Plattform')
('Sicherungsprojekt', 'Sicherungsprojekt')
('Nachweis-Items', 'Nachweis-Item')"	"('ausgewählt', 'VERB')
('muss', 'VERB')
('vorschlagen', 'VERB')"	"('Nachweis-Items eines Projekts', 'Nachweis Item ein Projekt')
('Zwischenknoten', 'Zwischen Knoten')
('Anzeige', 'Anzeige')
('Baumansicht', 'Baum Ansicht')
('OPENCOSS-Plattform', 'Opencoss Plattform')
('Nachweis-Charakterisierungsmodell', 'Nachweis Charakterisierung Modell')"	"('ausgewählt', 'auswählen')
('Anzeige', 'Anzeige')
('Baumansicht', 'Baumansicht')
('Nachweis-Items', 'Nachweis-Item')
('Nachweis-Charakterisierungsmodell', 'Nachweis-Charakterisierungsmodell')
('Projekts', 'Projekt')
('muss', 'muss')
('vorschlagen', 'vorschlagen')
('Zwischenknoten', 'Zwischenknoten')
('OPENCOSS-Plattform', 'OPENCOSS-Plattform')
('Sicherungsprojekt', 'Sicherungsprojekt')"	"('ausgewählt', 'VERB')
('muss', 'VERB')
('vorschlagen', 'VERB')
('gemäß', 'ADJ')"
27	Die OPENCOSS-Plattform muss dem Nutzer die Möglichkeit bieten, die Nachweis-Items eines Sicherungsprojekts in die Baumstruktur, zur Anzeige der Nachweis-Items eines Projekts, aufzunehmen.	"('muss', 'muss')
('Möglichkeit', 'Möglichkeit')
('Nuzter', 'Nutzer')
('Nachweis-Items', 'Nachweis-Item')
('Baumstruktur', 'Baumstruktur')
('Projekts', 'Projekt')
('Anzeige', 'Anzeige')
('bieten', 'bieten')
('aufzunehmen', 'aufnehmen')
('Nutzer', 'Nutzer')
('Baumstruktur', 'Baumstruktur')
('OPENCOSS-Plattform', 'OPENCOSS-Plattform')
('Sicherungsprojekts', 'Sicherungsprojekt')"	"('muss', 'VERB')
('bieten', 'VERB')
('aufzunehmen', 'VERB')"	"('Nachweis-Items eines Sicherungsprojekts', 'Nachweis Item ein Sicherung Projekt')
('Möglichkeit', 'Möglichkeit')
('Anzeige', 'Anzeige')
('Nutzer', 'Nutzer')
('OPENCOSS-Plattform', 'Opencoss Plattform')
('Baumstruktur', 'Baum Struktur')
('Nachweis-Items eines Projekts', 'Nachweis Item ein Projekt')"
28	Wenn ein Nachweis-Charakterisierungsmodell für ein Sicherungsprojekts ausgewählt wurde, die Nachweis-Items des Projekts mit Nachweisarten verknüpft sind und die Nachweisarten für die Definition von Zwischenknoten der Baumansicht, zur Anzeige der Nachweis-Items des Projekts, verwendet wurden, muss die OPENCOSS-Plattform die Nachweis-Items des Projekts automatisch in die Knoten der Baumansicht ihrer verknüpften Nachweisarten aufnehmen.	"('ausgewählt', 'auswählen')
('Projekts', 'Projekt')
('Nachweis-Items', 'Nachweis-Item')
('Nachweis-Charakterisierungsmodell', 'Nachweis-Charakterisierungsmodell')
('verknüpft', 'verknüpft')
('verwendet', 'verwenden')
('muss', 'muss')
('automatisch', 'automatisch')
('verknüpften', 'verknüpfen')
('aufnehmen', 'aufnehmen')
('Zwischenknoten', 'Zwischenknoten')
('Definition', 'Definition')
('Baumansicht', 'Baumansicht')
('Anzeige', 'Anzeige')
('Nachweis-Items', 'Nachweis-Item')
('OPENCOSS-Plattform', 'OPENCOSS-Plattform')
('wurden', 'sein')
('Sicherungsprojekts', 'Sicherungsprojekt')
('Baumansichtsknoten', 'Baumansichtsknoten')
('Nachweisarten', 'Nachweisart')
('Knoten', 'Knoten')
"	"('ausgewählt', 'VERB')
('verknüpft', 'VERB')
('verwendet', 'VERB')
('muss', 'VERB')
('automatisch', 'ADJ')
('verknüpften', 'ADJ')
('aufnehmen', 'VERB')"	"('die Baumansichtsknoten ihrer verknüpften Nachweisarten', 'der Baum Ansicht Knoten ihr verknüpfen Nachweis Art')
('Nachweis-Items des Projekts', 'Nachweis Item der Projekt')
('Zwischenknoten', 'Zwischen Knoten')
('Knoten', 'Knoten')
('Sicherungsprojekts', 'Sicherung Projekt')
('Definition', 'Definition')
('Baumansicht', 'Baum Ansicht')
('Anzeige', 'Anzeige')
('OPENCOSS-Plattform', 'Opencoss Plattform')
('Nachweis-Charakterisierungsmodell', 'Nachweis Charakterisierung Modell')"	"('ausgewählt', 'auswählen')
('Projekts', 'Projekt')
('Nachweis-Items', 'Nachweis-Item')
('Nachweis-Charakterisierungsmodell', 'Nachweis-Charakterisierungsmodell')
('verwendet', 'verwenden')
('muss', 'muss')
('automatisch', 'automatisch')
('verknüpften', 'verknüpfen')
('aufnehmen', 'aufnehmen')
('Zwischenknoten', 'Zwischenknoten')
('Definition', 'Definition')
('Baumansicht', 'Baumansicht')
('Anzeige', 'Anzeige')
('OPENCOSS-Plattform', 'OPENCOSS-Plattform')
('wurden', 'sein')
('Sicherungsprojekts', 'Sicherungsprojekt')
('Baumansichtsknoten', 'Baumansichtsknoten')
('Nachweisarten', 'Nachweisart')
('Knoten', 'Knoten')
"		"('der Baumansicht ihrer verknüpften Nachweisarten', 'der Baum Ansicht Knoten ihr verknüpfen Nachweis Art')
('Nachweis-Items des Projekts', 'Nachweis Item der Projekt')
('Zwischenknoten', 'Zwischen Knoten')
('Knoten', 'Knoten')
('Sicherungsprojekts', 'Sicherung Projekt')
('Definition', 'Definition')
('Baumansicht', 'Baum Ansicht')
('Anzeige', 'Anzeige')
('OPENCOSS-Plattform', 'Opencoss Plattform')
('Nachweis-Charakterisierungsmodell', 'Nachweis Charakterisierung Modell')"
29	Die OPENCOSS-Plattform muss fähig sein, Berichte über den Nachweisbeleg eines Sicherungsprojekts in Form von HTML-Dateien zu generieren.	"('muss', 'muss')
('fähig', 'fähig')
('generieren', 'generieren')
('HTML-Dateien', 'HTML-Dateien')
('Form', 'Form')
('Nachweisbeleg', 'Nachweisbeleg')
('OPENCOSS-Plattform', 'OPENCOSS-Plattform')
('Berichte', 'Bericht')
('Sicherungsprojekts', 'Sicherungsprojekt')"	"('muss', 'VERB')
('fähig', 'ADJ')
('generieren', 'VERB')"	"('Berichte über den Nachweisbeleg eines Sicherungsprojekts', 'Bericht über der Nachweis Beleg ein Sicherung Projekt')
('HTML-Dateien', 'HTML Datei')
('OPENCOSS-Plattform', 'Opencoss Plattform')
('Form', 'Form')"	"('muss', 'muss')
('fähig', 'fähig')
('generieren', 'generieren')
('HTML-Dateien', 'HTML-Datei')
('Form', 'Form')
('Nachweisbeleg', 'Nachweisbeleg')
('OPENCOSS-Plattform', 'OPENCOSS-Plattform')
('Berichte', 'Bericht')
('Sicherungsprojekts', 'Sicherungsprojekt')"
30	Die OPENCOSS-Plattform muss fähig sein, Berichte über den Nachweisbeleg eines Sicherungsprojekts anhand von Dokumenten in den Formaten PDF, RTF und MS Word zu erstellen.	"('muss', 'muss')
('fähig', 'fähig')
('erstellen', 'erstellen')
('Dokumenten', 'Dokument')
('Nachweisbeleg', 'Nachweisbeleg')
('OPENCOSS-Plattform', 'OPENCOSS-Plattform')
('RTF', 'RTF')
('Berichte', 'Bericht')
('PDF', 'PDF')
('Sicherungsprojekts', 'Sicherungsprojekt')
('Word', 'Word')"	"('muss', 'VERB')
('fähig', 'ADJ')
('erstellen', 'VERB')"	"('Formaten PDF, RTF und MS Word', 'Format PDF, RTF und MS Word')
('Berichte über den Nachweisbeleg eines Sicherungsprojekts', 'Bericht über der Nachweis Beleg ein Sicherung Projekt')
('Dokumenten', 'Dokument')
('OPENCOSS-Plattform', 'Opencoss Plattform')
('PDF', 'PDF')"			"('Formaten PDF, RTF und MS Word', 'Format PDF, RTF und MS Word')
('Berichte über den Nachweisbeleg eines Sicherungsprojekts', 'Bericht über der Nachweis Beleg ein Sicherung Projekt')
('Dokumenten', 'Dokument')
('OPENCOSS-Plattform', 'Opencoss Plattform')"
31	Die OPENCOSS-Plattform muss dem Nutzer die Möglichkeit bieten, Informationen, die in den Berichten über die Nachweisbelege eines Sicherungsprojekts enthalten sein sollen, anzugeben.	"('muss', 'muss')
('bieten', 'bieten')
('enthalten', 'enthalten')
('sollen', 'sollen')
('anzugeben', 'angeben')
('Nutzer', 'Nutzer')
('Informationen', 'Information')
('Berichten', 'Bericht')
('OPENCOSS-Plattform', 'OPENCOSS-Plattform')
('Nachweisbelege', 'Nachweisbeleg')
('Möglichkeit', 'Möglichkeit')
('Sicherungsprojekts', 'Sicherungsprojekt')"	"('muss', 'VERB')
('bieten', 'VERB')
('enthalten', 'VERB')
('sollen', 'VERB')
('anzugeben', 'VERB')"	"('Berichten über die Nachweisbelege eines Sicherungsprojekts', 'Bericht über der Nachweis Beleg ein Sicherung Projekt')
('Möglichkeit', 'Möglichkeit')
('Informationen', 'Information')
('Nutzer', 'Nutzer')
('OPENCOSS-Plattform', 'Opencoss Plattform')"
32	Die OPENCOSS-Plattform muss dem Nutzer die Möglichkeit bieten, Nachweisrückverfolgbarkeitslinks zwischen den Nachweis-Items eines Sicherungsprojekts zu spezifizieren.	"('muss', 'muss')
('bieten', 'bieten')
('spezifizieren', 'spezifizieren')
('Nutzer', 'Nutzer')
('Nachweisrückverfolgbarkeitslinks', 'Nachweisrückverfolgbarkeitslink')
('Nachweis-Items', 'Nachweis-Item')
('OPENCOSS-Plattform', 'OPENCOSS-Plattform')
('Nachweis-Items', 'Nachweis-Item')
('Möglichkeit', 'Möglichkeit')
('Sicherungsprojekts', 'Sicherungsprojekt')
"	"('muss', 'VERB')
('bieten', 'VERB')
('spezifizieren', 'VERB')"	"('Nachweisrückverfolgbarkeitslinks eines Sicherungsprojekts', 'Nachweis Rückverfolgbarkeit Link ein Sicherung Projekt')
('Möglichkeit', 'Möglichkeit')
('Nachweis-Items', 'Nachweis Item')
('Nutzer', 'Nutzer')
('OPENCOSS-Plattform', 'Opencoss Plattform')"	"('muss', 'muss')
('bieten', 'bieten')
('spezifizieren', 'spezifizieren')
('Nutzer', 'Nutzer')
('Nachweisrückverfolgbarkeitslinks', 'Nachweisrückverfolgbarkeitslink')
('Nachweis-Items', 'Nachweis-Item')
('OPENCOSS-Plattform', 'OPENCOSS-Plattform')
('Möglichkeit', 'Möglichkeit')
('Sicherungsprojekts', 'Sicherungsprojekt')
"		"('Nachweisrückverfolgbarkeitslinks zwischen den Nachweis-Items, 'Nachweis Rückverfolgbarkeit Link zwischen der Nachweis Item')
('Möglichkeit', 'Möglichkeit')
('Nachweis-Items', 'Nachweis Item')
('Nutzer', 'Nutzer')
('OPENCOSS-Plattform', 'Opencoss Plattform')"
33	Die OPENCOSS-Plattform muss die Informationen der Nachweisrückverfolgbarkeitslinks eines Sicherungsprojekts gemäß der CCL speichern.	"('muss', 'muss')
('speichern', 'speichern')
('CCL', 'CCL')
('Informationen', 'Information')
('OPENCOSS-Plattform', 'OPENCOSS-Plattform')
('Sicherungsprojekts', 'Sicherungsprojekt')
('Nachweisrückverfolgbarkeitslinks', 'Nachweisrückverfolgbarkeitslink')"	"('muss', 'VERB')
('speichern', 'VERB')"	"('Informationen der Nachweisrückverfolgbarkeitslinks', 'Information der Nachweis Rückverfolgbarkeit Link')
('OPENCOSS-Plattform', 'Opencoss Plattform')
('CCL', 'CCL')"		"('muss', 'VERB')
('speichern', 'VERB')
('gemäß', 'ADJ')"
34	Die OPENCOSS-Plattform muss dem Nutzer die Möglichkeit bieten, für ein Sicherungsprojekt Link-Typen für die Nachweisrückverfolgbarkeitslinks zu definieren.	"('muss', 'muss')
('bieten', 'bieten')
('definieren', 'definieren')
('Nutzer', 'Nutzer')
('Sicherungsprojekt', 'Sicherungsprojekt')
('Nachweisrückverfolgbarkeitslinktypen', 'Nachweisrückverfolgbarkeitslinktyp')
('OPENCOSS-Plattform', 'OPENCOSS-Plattform')
('Möglichkeit', 'Möglichkeit')
('Link-Typen', 'Link-Typen')
('Nachweisrückverfolgbarkeitslinks', 'Nachweisrückverfolgbarkeitslink')"	"('muss', 'VERB')
('bieten', 'VERB')
('definieren', 'VERB')"	"('Möglichkeit', 'Möglichkeit')
('Nutzer', 'Nutzer')
('OPENCOSS-Plattform', 'Opencoss Plattform')
('Sicherungsprojekt', 'Sicherung Projekt')
('Nachweisrückverfolgbarkeitslinks', 'Nachweis Rückverfolgbarkeit Link')
('Link-Typen', 'Link-Typ')"	"('muss', 'muss')
('bieten', 'bieten')
('definieren', 'definieren')
('Nutzer', 'Nutzer')
('Sicherungsprojekt', 'Sicherungsprojekt')
('Nachweisrückverfolgbarkeitslinktypen', 'Nachweisrückverfolgbarkeitslinktyp')
('OPENCOSS-Plattform', 'OPENCOSS-Plattform')
('Möglichkeit', 'Möglichkeit')
('Link-Typen', 'Link-Typ')
('Nachweisrückverfolgbarkeitslinks', 'Nachweisrückverfolgbarkeitslink')"
35	Die OPENCOSS-Plattform muss dem Nutzer die Möglichkeit bieten, die in einem anderen Projekt definierten Link-Typen der Nachweisrückverfolgbarkeitslinks in einem Sicherungsprojekt wiederzuverwenden.	"('muss', 'muss')
('bieten', 'bieten')
('anderen', 'ander')
('definierten', 'definiert')
('wiederzuverwenden', 'wiederverwenden')
('Nutzer', 'Nutzer')
('Sicherungsprojekt', 'Sicherungsprojekt')
('Nachweisrückverfolgbarkeitslinktypen', 'Nachweisrückverfolgbarkeitslinktyp')
('OPENCOSS-Plattform', 'OPENCOSS-Plattform')
('Projekt', 'Projekt')
('Möglichkeit', 'Möglichkeit')
('Link-Typen', 'Link-Typ')
('Nachweisrückverfolgbarkeitslinks', 'Nachweisrückverfolgbarkeitslink')"	"('muss', 'VERB')
('bieten', 'VERB')
('anderen', 'ADJ')
('definierten', 'ADJ')
('wiederzuverwenden', 'VERB')"	"('anderen Projekt', 'ander Projekt')
('Möglichkeit', 'Möglichkeit')
('Nutzer', 'Nutzer')
('OPENCOSS-Plattform', 'Opencoss Plattform')
('Sicherungsprojekt', 'Sicherung Projekt')
('Nachweisrückverfolgbarkeitslinktypen', 'Nachweis Rückverfolgbarkeit Link Typ')"			"('anderen Projekt', 'ander Projekt')
('Möglichkeit', 'Möglichkeit')
('Nutzer', 'Nutzer')
('OPENCOSS-Plattform', 'Opencoss Plattform')
('Sicherungsprojekt', 'Sicherung Projekt')
('Linktypen', 'Link Typ')
('Nachweisrückverfolgbarkeitslinks in einem Sicherungsprojekt', 'Nachweis Rückverfolgbarkeit Link in ein Sicherungsprojekt')
"
36	Die OPENCOSS-Plattform muss die Nachweis-Items eines Sicherungsprojekts, die die Quelle eines Nachweisrückverfolgbarkeitslinks sind, für die wiederum ein bestimmtes Nachweis-Item das Ziel ist, anzeigen.	"('muss', 'muss')
('bestimmtes', 'bestimmt')
('anzeigen', 'anzeigen')
('Nachweis-Item', 'Nachweis-Item')
('Ziel', 'Ziel')
('Nachweis-Items', 'Nachweis-Item')
('OPENCOSS-Plattform', 'OPENCOSS-Plattform')
('Quelle', 'Quelle')
('Sicherungsprojekts', 'Sicherungsprojekt')
('Nachweisrückverfolgbarkeitslinks', 'Nachweisrückverfolgbarkeitslink')"	"('muss', 'VERB')
('bestimmtes', 'ADJ')
('anzeigen', 'VERB')"	"('Nachweis-Items eines Sicherungsprojekts', 'Nachweis Item ein Sicherung Projekt')
('bestimmtes Nachweis-Item', 'bestimmt Nachweis Item')
('OPENCOSS-Plattform', 'Opencoss Plattform')
('Nachweisrückverfolgbarkeitslinks', 'Nachweis Rückverfolgbarkeit Link')
('Quelle', 'Quelle')
('Ziel', 'Ziel')"
37	Die OPENCOSS-Plattform muss die Nachweis-Items eines Sicherungsprojekts, die das Ziel von Nachweisrückverfolgbarkeitslinks sind, für die wiederum ein bestimmtes Nachweis-Item die Quelle ist, anzeigen.	"('muss', 'muss')
('bestimmtes', 'bestimmt')
('anzeigen', 'anzeigen')
('Nachweis-Item', 'Nachweis-Item')
('Ziel', 'Ziel')
('Nachweis-Items', 'Nachweis-Item')
('OPENCOSS-Plattform', 'OPENCOSS-Plattform')
('Quelle', 'Quelle')
('Nachweis-Items', 'Nachweis-Item')
('Sicherungsprojekts', 'Sicherungsprojekt')
('Nachweisrückverfolgbarkeitslinks', 'Nachweisrückverfolgbarkeitslink')"	"('muss', 'VERB')
('bestimmtes', 'ADJ')
('anzeigen', 'VERB')"	"('Nachweis-Items eines Sicherungsprojekts', 'Nachweis Item ein Sicherung Projekt')
('Ziel von Nachweisrückverfolgbarkeitslinks', 'Ziel von Nachweis Rückverfolgbarkeit Link')
('bestimmtes Nachweis-Item', 'bestimmt Nachweis Item')
('OPENCOSS-Plattform', 'Opencoss Plattform')
('Quelle', 'Quelle')"	"('muss', 'muss')
('bestimmtes', 'bestimmt')
('anzeigen', 'anzeigen')
('Nachweis-Item', 'Nachweis-Item')
('Ziel', 'Ziel')
('Nachweis-Items', 'Nachweis-Item')
('OPENCOSS-Plattform', 'OPENCOSS-Plattform')
('Quelle', 'Quelle')
('Sicherungsprojekts', 'Sicherungsprojekt')
('Nachweisrückverfolgbarkeitslinks', 'Nachweisrückverfolgbarkeitslink')"
38	Wenn für ein Sicherungsprojekt ein Nachweis-Charakterisieungsmodell ausgewählt wurde und für ein Nachweis-Item des Projekts ein Nachweisrückverfolgbarkeitslink angegeben wurde, muss die OPENCOSS-Plattform die Information, ob der Nachweisrückverfolgbarkeitslink gemäß dem Modell korrekt ist, anzeigen.	"('ausgewählt', 'auswählen')
('angegeben', 'angeben')
('muss', 'muss')
('korrekt', 'korrekt')
('anzeigen', 'anzeigen')
('Modell', 'Modell')
('Information', 'Information')
('Nachweis-Item', 'Nachweis-Item')
('OPENCOSS-Plattform', 'OPENCOSS-Plattform')
('Nachweis-Charakterisieungsmodell', 'Nachweis-Charakterisieungsmodell')
('Projekts', 'Projekt')
('Nachweisrückverfolgbarkeitslink', 'Nachweisrückverfolgbarkeitslink')
('Sicherungsprojekts', 'Sicherungsprojekt')"	"('ausgewählt', 'VERB')
('angegeben', 'VERB')
('muss', 'VERB')
('korrekt', 'ADJ')
('anzeigen', 'VERB')"	"('Nachweis-Item des Projekts', 'Nachweis Item der Projekt')
('Modell', 'Modell')
('Nachweisrückverfolgbarkeitslink', 'Nachweis Rückverfolgbarkeit Link')
('Sicherungsprojekt', 'Sicherung Projekt')
('OPENCOSS-Plattform', 'Opencoss Plattform')
('Information', 'Information')
('Nachweis-Charakterisieungsmodell', 'Nachweis Charakterisieung Modell')"		"('ausgewählt', 'VERB')
('angegeben', 'VERB')
('muss', 'VERB')
('korrekt', 'ADJ')
('anzeigen', 'VERB')
('gemäß', 'ADJ')"
39	Wenn ein Nachweisrückverfolgbarkeitslink eines Sicherungsprojekts gemäß dem für das Projekt gewählten Nachweis-Charakterisierungsmodell nicht korrekt ist, muss die OPENCOSS-Plattform einen solchen Link rot einfärben.	"('gewählten', 'gewählt')
('korrekt', 'korrekt')
('muss', 'muss')
('rot', 'rot')
('einfärben', 'einfärben')
('Nachweis-Charakterisierungsmodell', 'Nachweis-Charakterisierungsmodell')
('OPENCOSS-Plattform', 'OPENCOSS-Plattform')
('Projekt', 'Projekt')
('Nachweisrückverfolgbarkeitslink', 'Nachweisrückverfolgbarkeitslink')
('Sicherungsprojekts', 'Sicherungsprojekt')
('Link', 'Link')"	"('gewählten', 'ADJ')
