77,"Wenn ein Nutzer eine mögliche Änderung in einem Nachweis-Item eines Sicherungsprojekts angegeben hat, muss die OPENCOSS-Plattform die Nachweis-Items des Sicherungsprojekts anzeigen, die von der Änderung betroffen wären.","('mögliche', 'möglich')
('angegeben', 'angeben')
('muss', 'muss')
('anzeigen', 'anzeigen')
('betroffen', 'betreffen')","('mögliche', 'ADJ')
('angegeben', 'VERB')
('muss', 'VERB')
('anzeigen', 'VERB')
('betroffen', 'VERB')","('Sicherungsprojekts', 'Sicherung Projekt')
('Nachweis-Items', 'Nachwei Item')
('Nutzer', ' Nutzer')
('OPENCOSS-Plattform', 'Opencoss Plattform')
('Änderung', ' Änderung')
('Nachweis-Item', ' Nachweis-Item')
('mögliche Änderung', 'mögliche Änderung')"
78,"Die OPENCOSS-Plattform muss dem Nutzer die Möglichkeit bieten, Aktionen, die im Nachweisbeleg eines Sicherungsprojekts infolge einer Änderung eines Nachweis-Items erforderlich sind, zu spezifizieren.","('muss', 'muss')
('bieten', 'bieten')
('erforderlich', 'erforderlich')
('spezifizieren', 'spezifizieren')","('muss', 'VERB')
('bieten', 'VERB')
('erforderlich', 'ADJ')
('spezifizieren', 'VERB')","('Sicherungsprojekts', 'Sicherung Projekt')
('Möglichkeit', ' Möglichkeit')
('Nachweis-Items', 'Nachwei Item')
('Nutzer', ' Nutzer')
('OPENCOSS-Plattform', 'Opencoss Plattform')
('Änderung', ' Änderung')
('Nachweisbeleg', ' Nachweisbeleg')
('Aktionen', ' Aktion')"
79,"Die OPENCOSS-Plattform muss dem Nutzer die Möglichkeit bieten, infolge von Änderungen an Nachweis-Items, diejenigen Nachweis-Items, die mit Aktionen verknüpft sind, welche im Nachweisbeleg eines Sicherungsprojekts benötigt werden, anzugeben.","('muss', 'muss')
('bieten', 'bieten')
('verknüpft', 'verknüpfen')
('benötigt', 'benötigen')
('anzugeben', 'angeben')","('muss', 'VERB')
('bieten', 'VERB')
('verknüpft', 'VERB')
('benötigt', 'VERB')
('anzugeben', 'VERB')","('Sicherungsprojekts', 'Sicherung Projekt')
('Möglichkeit', ' Möglichkeit')
('Nachweis-Items', 'Nachwei Item')
('Nutzer', ' Nutzer')
('OPENCOSS-Plattform', 'Opencoss Plattform')
('Nachweisbeleg', ' Nachweisbeleg')
('Änderungen', ' Änderung')
('Aktionen', ' Aktion')"
80,"Die OPENCOSS-Plattform muss dem Nutzer die Möglichkeit bieten, infolge der Änderung eines Nachweis-Items, diejenigen Nachweisrückverfolgbarkeitslinks, die mit Aktionen verknüpft sind, welche im Nachweisbeleg eines Sicherungsprojekts benötigt werden, anzugeben.","('muss', 'muss')
('bieten', 'bieten')
('verknüpft', 'verknüpfen')
('benötigt', 'benötigen')
('anzugeben', 'angeben')","('muss', 'VERB')
('bieten', 'VERB')
('verknüpft', 'VERB')
('benötigt', 'VERB')
('anzugeben', 'VERB')","('Sicherungsprojekts', 'Sicherung Projekt')
('Möglichkeit', ' Möglichkeit')
('Nachweis-Items', 'Nachwei Item')
('Nutzer', ' Nutzer')
('OPENCOSS-Plattform', 'Opencoss Plattform')
('Änderung', ' Änderung')
('Nachweisbeleg', ' Nachweisbeleg')
('Nachweisrückverfolgbarkeitslinks', ' Nachweisrückverfolgbarkeitslinks')
('Aktionen', ' Aktion')"
81,"Die OPENCOSS-Plattform muss Aktionen, die nach der Genehmigung der Änderung eines Nachweis-Items eines Sicherungsprojekts durchzuführen sind, vorschlagen.","('muss', 'muss')
('durchzuführen', 'durchführen')
('vorschlagen', 'vorschlagen')","('muss', 'VERB')
('durchzuführen', 'VERB')
('vorschlagen', 'VERB')","('Sicherungsprojekts', 'Sicherung Projekt')
('Nachweis-Items', 'Nachwei Item')
('Genehmigung', ' Genehmigung')
('OPENCOSS-Plattform', 'Opencoss Plattform')
('Änderung', ' Änderung')
('Aktionen', ' Aktion')"
82,"Die OPENCOSS-Plattform muss dem Nutzer die Möglichkeit bieten, Informationen über Aktionen, die in einem Sicherungsprojekt aufgrund von Änderungen an Nachweis-Items entstehenden und durchzuführenden sind, per E-Mail zu verschicken.","('muss', 'muss')
('bieten', 'bieten')
('entstehenden', 'entstehend')
('durchzuführenden', 'durchzuführenden')
('verschicken', 'verschicken')","('muss', 'VERB')
('bieten', 'VERB')
('entstehenden', 'VERB')
('durchzuführenden', 'VERB')
('verschicken', 'VERB')","('Möglichkeit', ' Möglichkeit')
('Informationen', ' Information')
('Nachweis-Items', 'Nachwei Item')
('Nutzer', ' Nutzer')
('E-Mail', ' E-Mail')
('OPENCOSS-Plattform', 'Opencoss Plattform')
('Sicherungsprojekt', 'Sicherung Projekt')
('Änderungen', ' Änderung')
('Aktionen', ' Aktion')"
83,"Die OPENCOSS-Plattform muss nach Änderung eines Nachweis-Items, den Status der im Sicherungsprojekt benötigten Aktionen, falls diese ""noch ausstehend"" oder ""adressiert"" sind, aufzeichnen.","('muss', 'muss')
('benötigten', 'benötigen')
('ausstehend', 'ausstehen')
('adressiert', 'adressieren')
('aufzeichnen', 'aufzeichnen')","('muss', 'VERB')
('benötigten', 'ADJ')
('ausstehend', 'ADJ')
('adressiert', 'VERB')
('aufzeichnen', 'VERB')","('Nachweis-Items', 'Nachwei Item')
('im Sicherungsprojekt benötigten Aktionen', 'im Sicherung Projekt benötigten Aktion')
('OPENCOSS-Plattform', 'Opencoss Plattform')
('Sicherungsprojekt', 'Sicherung Projekt')
('Änderung', ' Änderung')
('Status', ' Status')"
84,"Die OPENCOSS-Plattform muss im Sicherungsprojekt erforderliche Aktionen infolge von Änderungen an Nachweis-Items aufzeigen.","('muss', 'muss')
('erforderliche', 'erforderlich')
('aufzeigen', 'aufzeigen')","('muss', 'VERB')
('erforderliche', 'ADJ')
('aufzeigen', 'VERB')","('Sicherungsprojekt erforderliche Aktionen', 'Sicherung Projekt erforderliche Aktion')
('Nachweis-Items', 'Nachwei Item')
('OPENCOSS-Plattform', 'Opencoss Plattform')
('Sicherungsprojekt', 'Sicherung Projekt')
('Änderungen', ' Änderung')"
85,"Die OPENCOSS-Plattform muss dem Nutzer die Möglichkeit bieten, die Information, ob eine im Sicherungsprojekt aufgrund der Änderung eines Nachweis-Items erforderliche Aktion adressiert wurde, anzugeben.","('muss', 'muss')
('bieten', 'bieten')
('erforderliche', 'erforderlich')
('adressiert', 'adressieren')
('anzugeben', 'angeben')","('muss', 'VERB')
('bieten', 'VERB')
('erforderliche', 'ADJ')
('adressiert', 'VERB')
('anzugeben', 'VERB')","('Möglichkeit', ' Möglichkeit')
('Nachweis-Items', 'Nachwei Item')
('Nutzer', ' Nutzer')
('OPENCOSS-Plattform', 'Opencoss Plattform')
('Sicherungsprojekt', 'Sicherung Projekt')
('Änderung', ' Änderung')
('im Sicherungsprojekt aufgrund der Änderung eines Nachweis-Items erforderliche Aktion', 'im Sicherung Projekt aufgrund der Änderung eines Nachwei Item erforderliche Aktion')
('Information', ' Information')"
86,"Wenn der Status einer Aktion, die in einem Sicherungsprojekt aufgrund von Änderungen von Nachweis-Items erforderlich ist, ""noch ausstehend"" ist, muss die OPENCOSS-Plattform eine solche Aktion rot einfärben.","('erforderlich', 'erforderlich')
('ausstehend', 'ausstehen')
('muss', 'muss')
('rot', 'rot')
('einfärben', 'einfärben')","('erforderlich', 'ADJ')
('ausstehend', 'ADJ')
('muss', 'VERB')
('rot', 'ADJ')
('einfärben', 'VERB')","('solche Aktion', 'solche Aktion')
('Nachweis-Items', 'Nachwei Item')
('Aktion', ' Aktion')
('Sicherungsprojekt', 'Sicherung Projekt')
('OPENCOSS-Plattform', 'Opencoss Plattform')
('Änderungen', ' Änderung')
('Status', ' Status')"
87,"Wenn ein Nachweis-Item eines Sicherungsprojekts durch Änderungen anderer Nachweis-Items beeinträchtigt wurde, muss die OPENCOSS-Plattform ein solches Nachweis-Item rot einfärben.","('anderer', 'ander')
('beeinträchtigt', 'beeinträchtigen')
('muss', 'muss')
('rot', 'rot')
('einfärben', 'einfärben')","('anderer', 'ADJ')
('beeinträchtigt', 'VERB')
('muss', 'VERB')
('rot', 'ADJ')
('einfärben', 'VERB')","('Sicherungsprojekts', 'Sicherung Projekt')
('anderer Nachweis-Items', 'anderer Nachwei Item')
('OPENCOSS-Plattform', 'Opencoss Plattform')
('Nachweis-Item', ' Nachweis-Item')
('solches Nachweis-Item', 'solches Nachweis-Item')
('Änderungen', ' Änderung')"
88,"Wenn ein Nachweisrückverfolgbarkeitslink eines Sicherungsprojekts durch Änderungen von Nachweis-Items beeinträchtigt wurde, muss die OPENCOSS-Plattform einen solchen Link rot einfärben.","('beeinträchtigt', 'beeinträchtigen')
('muss', 'muss')
('rot', 'rot')
('einfärben', 'einfärben')","('beeinträchtigt', 'VERB')
('muss', 'VERB')
('rot', 'ADJ')
('einfärben', 'VERB')","('Sicherungsprojekts', 'Sicherung Projekt')
('Nachweisrückverfolgbarkeitslink', ' Nachweisrückverfolgbarkeitslink')
('Nachweis-Items', 'Nachwei Item')
('OPENCOSS-Plattform', 'Opencoss Plattform')
('solchen Link', 'solchen Link')
('Änderungen', ' Änderung')"
89,"Die OPENCOSS-Plattform muss dem Nutzer die Möglichkeit bieten, Nachweis-Items für ein Sicherungsprojekt aus den Artefakten externer Werkzeuge zu importieren.","('muss', 'muss')
('bieten', 'bieten')
('externer', 'extern')
('importieren', 'importieren')","('muss', 'VERB')
('bieten', 'VERB')
('externer', 'ADJ')
('importieren', 'VERB')","('Möglichkeit', ' Möglichkeit')
('Nachweis-Items', 'Nachwei Item')
('Nutzer', ' Nutzer')
('externer Werkzeuge', 'externer Werkzeug')
('OPENCOSS-Plattform', 'Opencoss Plattform')
('Sicherungsprojekt', 'Sicherung Projekt')
('Artefakten', ' Artefakten')"
90,"Die OPENCOSS-Plattform muss fähig sein, ein Artefakt in einem externen Werkzeug automatisch mit einem Nachweis-Item eines Sicherungsprojekts, das aus dem externen Werkzeug importiert wurde, zu verknüpfen.","('muss', 'muss')
('fähig', 'fähig')
('externen', 'extern')
('automatisch', 'automatisch')
('externen', 'extern')
('importiert', 'importieren')
('verknüpfen', 'verknüpfen')","('muss', 'VERB')
('fähig', 'ADJ')
('externen', 'ADJ')
('automatisch', 'ADJ')
('externen', 'ADJ')
('importiert', 'VERB')
('verknüpfen', 'VERB')","('Sicherungsprojekts', 'Sicherung Projekt')
('externen Werkzeug', 'externen Werkzeug')
('OPENCOSS-Plattform', 'Opencoss Plattform')
('Nachweis-Item', ' Nachweis-Item')
('Artefakt', ' Artefakt')"
91,"Die OPENCOSS-Plattform muss fähig sein, das Werkzeug, welches das Artefakt speichert, das mit einem aus einem externen Werkzeug importierten Nachweis-Item eines Sicherungsprojekts verbunden ist, automatisch anzuzeigen.","('muss', 'muss')
('fähig', 'fähig')
('speichert', 'speichern')
('externen', 'extern')
('importierten', 'importieren')
('verbunden', 'verbinden')
('automatisch', 'automatisch')
('anzuzeigen', 'anzeigen')","('muss', 'VERB')
('fähig', 'ADJ')
('speichert', 'VERB')
('externen', 'ADJ')
('importierten', 'ADJ')
('verbunden', 'VERB')
('automatisch', 'ADJ')
('anzuzeigen', 'VERB')","('Sicherungsprojekts', 'Sicherung Projekt')
('externen Werkzeug', 'externen Werkzeug')
('Werkzeug', ' Werkzeug')
('aus einem externen Werkzeug importierten Nachweis-Item', 'aus einem externen Werkzeug importierten Nachweis-Item')
('OPENCOSS-Plattform', 'Opencoss Plattform')
('Artefakt', ' Artefakt')"
92,"Die OPENCOSS-Plattform muss dem Nutzer die Möglichkeit bieten, Nachweisrückverfolgbarkeitslinks für ein Sicherungsprojekt aus einem externen Werkzeug zu importieren.","('muss', 'muss')
('bieten', 'bieten')
('externen', 'extern')
('importieren', 'importieren')","('muss', 'VERB')
('bieten', 'VERB')
('externen', 'ADJ')
('importieren', 'VERB')","('Möglichkeit', ' Möglichkeit')
('externen Werkzeug', 'externen Werkzeug')
('Nutzer', ' Nutzer')
('OPENCOSS-Plattform', 'Opencoss Plattform')
('Sicherungsprojekt', 'Sicherung Projekt')
('Nachweisrückverfolgbarkeitslinks', ' Nachweisrückverfolgbarkeitslinks')"
93,"Die OPENCOSS-Plattform muss fähig sein, ein Artefakt automatisch mit einem Nachweisrückverfolgbarkeitslinks eines Sicherungsprojekts, das aus einem externen Werkzeug importiert wurde, zu verknüpfen.","('muss', 'muss')
('fähig', 'fähig')
('automatisch', 'automatisch')
('externen', 'extern')
('importiert', 'importieren')
('verknüpfen', 'verknüpfen')","('muss', 'VERB')
('fähig', 'ADJ')
('automatisch', 'ADJ')
('externen', 'ADJ')
('importiert', 'VERB')
('verknüpfen', 'VERB')","('Sicherungsprojekts', 'Sicherung Projekt')
('externen Werkzeug', 'externen Werkzeug')
('OPENCOSS-Plattform', 'Opencoss Plattform')
('Nachweisrückverfolgbarkeitslinks', ' Nachweisrückverfolgbarkeitslinks')
('Artefakt', ' Artefakt')"
94,"Die OPENCOSS-Plattform muss fähg sein, das Werkzeug, welches das Artefakt speichert, das über einen externen Nachweisrückverfolgbarkeitslink eines Sicherungsprojekts verknüpft ist, automatisch anzeigen.","('speichert', 'speichern')
('externen', 'extern')
('verknüpft', 'verknüpfen')
('automatisch', 'automatisch')
('anzeigen', 'anzeigen')","('speichert', 'VERB')
('externen', 'ADJ')
('verknüpft', 'VERB')
('automatisch', 'ADJ')
('anzeigen', 'VERB')","('Sicherungsprojekts', 'Sicherung Projekt')
('Werkzeug', ' Werkzeug')
('OPENCOSS-Plattform muss', 'Opencoss Plattform muss')
('fähg', ' fähg')
('OPENCOSS-Plattform', 'Opencoss Plattform')
('Artefakt', ' Artefakt')
('externen Nachweisrückverfolgbarkeitslink', 'externen Nachweisrückverfolgbarkeitslink')"
95,"Die OPENCOSS-Plattform muss fähig sein, Nachweisrückverfolgbarkeitslinks eines Sicherungsprojekts in externe Werkzeuge zu exportieren.","('muss', 'muss')
('fähig', 'fähig')
('externe', 'externe')
('exportieren', 'exportieren')","('muss', 'VERB')
('fähig', 'ADJ')
('externe', 'ADJ')
('exportieren', 'VERB')","('Sicherungsprojekts', 'Sicherung Projekt')
('Nachweisrückverfolgbarkeitslinks', ' Nachweisrückverfolgbarkeitslinks')
('externe Werkzeuge', 'externe Werkzeug')
('OPENCOSS-Plattform', 'Opencoss Plattform')"
96,"Das OPENCOSS muss fähig sein, Nachweise für ein Sicherungsprojekt aus SAEM-Modellen zu importieren.","('muss', 'muss')
('fähig', 'fähig')
('importieren', 'importieren')","('muss', 'VERB')
('fähig', 'ADJ')
('importieren', 'VERB')","('Nachweise', ' Nachweis')
('SAEM-Modellen', ' SAEM-Modellen')
('OPENCOSS', ' OPENCOSS')
('Sicherungsprojekt', 'Sicherung Projekt')"
97,"Die OPENCOSS-Plattform muss in der Lage sein, den Nachweis eines Sicherungsprojekts in Form eines SAEM-Modells zu exportieren.","('muss', 'muss')
('exportieren', 'exportieren')","('muss', 'VERB')
('exportieren', 'VERB')","('Sicherungsprojekts', 'Sicherung Projekt')
('Lage', ' Lage')
('SAEM-Modells', ' SAEM-Modells')
('OPENCOSS-Plattform', 'Opencoss Plattform')
('Nachweis', ' Nachweis')
('Form', ' Form')"
98,"Wenn ein Nachweis-Item eines Sicherungsprojekts Informationen enthält, die aus einem Artefakt eines externen Werkzeug importiert wurden, und die Informationen im externen Werkzeug geändert werden, muss die OPENCOSS-Plattform eine solche Änderung erkennen und das Nachweis-Item entsprechend aktualisieren.","('Sicherungsprojekts', 'Sicherungsprojekts')
('enthält', 'enthalten')
('externen', 'extern')
('importiert', 'importieren')
('externen', 'extern')
('geändert', 'ändern')
('muss', 'muss')
('erkennen', 'erkennen')
('entsprechend', 'entsprechen')
('aktualisieren', 'aktualisieren')","('Sicherungsprojekts', 'ADJ')
('enthält', 'VERB')
('externen', 'ADJ')
('importiert', 'VERB')
('externen', 'ADJ')
('geändert', 'VERB')
('muss', 'VERB')
('erkennen', 'VERB')
('entsprechend', 'ADJ')
('aktualisieren', 'VERB')","('externen Werkzeug', 'externen Werkzeug')
('Informationen', ' Information')
('OPENCOSS-Plattform', 'Opencoss Plattform')
('Sicherungsprojekts Informationen', 'Sicherung Projekt Information')
('Nachweis-Item', ' Nachweis-Item')
('solche Änderung', 'solche Änderung')
('Artefakt', ' Artefakt')"
99,"Wenn ein Nachweis-Item eines Sicherungsprojekts Informationen enthält, die aus einem externen Werkzeug importiert wurden, und die Informationen in der OPENCOSS-Plattform geändert werden, muss die OPENCOSS-Plattform eine solche Änderung erkennen und die Informationen im externen Werkzeug entsprechend aktualisieren.","('Sicherungsprojekts', 'Sicherungsprojekts')
('enthält', 'enthalten')
('externen', 'extern')
('importiert', 'importieren')
('geändert', 'ändern')
('muss', 'muss')
('erkennen', 'erkennen')
('externen', 'extern')
('entsprechend', 'entsprechen')
('aktualisieren', 'aktualisieren')","('Sicherungsprojekts', 'ADJ')
('enthält', 'VERB')
('externen', 'ADJ')
('importiert', 'VERB')
('geändert', 'VERB')
('muss', 'VERB')
('erkennen', 'VERB')
('externen', 'ADJ')
('entsprechend', 'ADJ')
('aktualisieren', 'VERB')","('externen Werkzeug', 'externen Werkzeug')
('Informationen', ' Information')
('OPENCOSS-Plattform', 'Opencoss Plattform')
('Sicherungsprojekts Informationen', 'Sicherung Projekt Information')
('Nachweis-Item', ' Nachweis-Item')
('solche Änderung', 'solche Änderung')"
100,"Wenn ein Nachweis-Item eines Sicherungsprojekts Informationen enthält, die aus einem externen Werkzeug importiert wurden, und die Informationen in der OPENCOSS-Plattform geändert werden, muss die OPENCOSS-Plattform eine solche Änderung anzeigen.","('Sicherungsprojekts', 'Sicherungsprojekts')
('enthält', 'enthalten')
('externen', 'extern')
('importiert', 'importieren')
('geändert', 'ändern')
('muss', 'muss')
('anzeigen', 'anzeigen')","('Sicherungsprojekts', 'ADJ')
('enthält', 'VERB')
('externen', 'ADJ')
('importiert', 'VERB')
('geändert', 'VERB')
('muss', 'VERB')
('anzeigen', 'VERB')","('externen Werkzeug', 'externen Werkzeug')
('Informationen', ' Information')
('OPENCOSS-Plattform', 'Opencoss Plattform')
('Sicherungsprojekts Informationen', 'Sicherung Projekt Information')
('Nachweis-Item', ' Nachweis-Item')
('solche Änderung', 'solche Änderung')"
101,"Wenn ein Nachweis-Item eines Sicherungsprojekts Informationen enthält, die aus einem externen Werkzeug importiert wurden, und die Informationen im externen Werkzeug geändert werden, muss die OPENCOSS-Plattform eine solche Änderung anzeigen.","('Sicherungsprojekts', 'Sicherungsprojekts')
('enthält', 'enthalten')
('externen', 'extern')
('importiert', 'importieren')
('externen', 'extern')
('geändert', 'ändern')
('muss', 'muss')
('anzeigen', 'anzeigen')","('Sicherungsprojekts', 'ADJ')
('enthält', 'VERB')
('externen', 'ADJ')
('importiert', 'VERB')
('externen', 'ADJ')
('geändert', 'VERB')
('muss', 'VERB')
('anzeigen', 'VERB')","('externen Werkzeug', 'externen Werkzeug')
('Informationen', ' Information')
('OPENCOSS-Plattform', 'Opencoss Plattform')
('Sicherungsprojekts Informationen', 'Sicherung Projekt Information')
('Nachweis-Item', ' Nachweis-Item')
('solche Änderung', 'solche Änderung')"
102,"Wenn ein Nachweis-Item eines Sicherungsprojekts Informationen enthält, die aus einem externen Werkzeug importiert wurden, und die Informationen in der OPENCOSS-Plattform geändert werden, muss die OPENCOSS-Plattform eine solche Änderung durch eine rote Einfärbung des Nachweis-Item anzeigen.","('Sicherungsprojekts', 'Sicherungsprojekts')
('enthält', 'enthalten')
('externen', 'extern')
('importiert', 'importieren')
('geändert', 'ändern')
('muss', 'muss')
('rote', 'rote')
('anzeigen', 'anzeigen')","('Sicherungsprojekts', 'ADJ')
('enthält', 'VERB')
('externen', 'ADJ')
('importiert', 'VERB')
('geändert', 'VERB')
('muss', 'VERB')
('rote', 'ADJ')
('anzeigen', 'VERB')","('externen Werkzeug', 'externen Werkzeug')
('Informationen', ' Information')
('OPENCOSS-Plattform', 'Opencoss Plattform')
('Sicherungsprojekts Informationen', 'Sicherung Projekt Information')
('Nachweis-Item', ' Nachweis-Item')
('solche Änderung', 'solche Änderung')
('rote Einfärbung', 'rote Einfärbung')"
103,"Wenn ein Nachweis-Item eines Sicherungsprojekts Informationen enthält, die aus einem externen Werkzeug importiert wurden, und die Informationen im externen Werkzeug geändert werden, muss die OPENCOSS-Plattform eine solche Änderung durch eine rote Einfärbung des Nachweis-Item anzeigen.","('Sicherungsprojekts', 'Sicherungsprojekts')
('enthält', 'enthalten')
('externen', 'extern')
('importiert', 'importieren')
('externen', 'extern')
('geändert', 'ändern')
('muss', 'muss')
('rote', 'rote')
('anzeigen', 'anzeigen')","('Sicherungsprojekts', 'ADJ')
('enthält', 'VERB')
('externen', 'ADJ')
('importiert', 'VERB')
('externen', 'ADJ')
('geändert', 'VERB')
('muss', 'VERB')
('rote', 'ADJ')
('anzeigen', 'VERB')","('externen Werkzeug', 'externen Werkzeug')
('Informationen', ' Information')
('OPENCOSS-Plattform', 'Opencoss Plattform')
('Sicherungsprojekts Informationen', 'Sicherung Projekt Information')
('Nachweis-Item', ' Nachweis-Item')
('solche Änderung', 'solche Änderung')
('rote Einfärbung', 'rote Einfärbung')"
104,"Wenn ein Nachweisrückverfolgbarkeitslink eines Sicherungsprojekts Informationen enthält, die aus einem externen Werkzeug importiert wurden, und die Informationen im externen Werkzeug geändert werden, muss die OPENCOSS-Plattform eine solche Änderung erkennen und den Nachweisrückverfolgbarkeitslink entsprechend aktualisieren.","('Sicherungsprojekts', 'Sicherungsprojekts')
('enthält', 'enthalten')
('externen', 'extern')
('importiert', 'importieren')
('externen', 'extern')
('geändert', 'ändern')
('muss', 'muss')
('erkennen', 'erkennen')
('entsprechend', 'entsprechen')
('aktualisieren', 'aktualisieren')","('Sicherungsprojekts', 'ADJ')
('enthält', 'VERB')
('externen', 'ADJ')
('importiert', 'VERB')
('externen', 'ADJ')
('geändert', 'VERB')
('muss', 'VERB')
('erkennen', 'VERB')
('entsprechend', 'ADJ')
('aktualisieren', 'VERB')","('Nachweisrückverfolgbarkeitslink', ' Nachweisrückverfolgbarkeitslink')
('externen Werkzeug', 'externen Werkzeug')
('Informationen', ' Information')
('OPENCOSS-Plattform', 'Opencoss Plattform')
('Sicherungsprojekts Informationen', 'Sicherung Projekt Information')
('solche Änderung', 'solche Änderung')"
105,"Wenn ein Nachweisrückverfolgbarkeitslink eines Sicherungsprojekts Informationen enthält, die aus einem externen Werkzeug importiert wurden, und die Informationen in der OPENCOSS-Plattform geändert werden, muss die OPENCOSS-Plattform eine solche Änderung erkennen und die Informationen im externen Werkzeug entsprechend aktualisieren.","('Sicherungsprojekts', 'Sicherungsprojekts')
('enthält', 'enthalten')
('externen', 'extern')
('importiert', 'importieren')
('geändert', 'ändern')
('muss', 'muss')
('erkennen', 'erkennen')
('externen', 'extern')
('entsprechend', 'entsprechen')
('aktualisieren', 'aktualisieren')","('Sicherungsprojekts', 'ADJ')
('enthält', 'VERB')
('externen', 'ADJ')
('importiert', 'VERB')
('geändert', 'VERB')
('muss', 'VERB')
('erkennen', 'VERB')
('externen', 'ADJ')
('entsprechend', 'ADJ')
('aktualisieren', 'VERB')","('Nachweisrückverfolgbarkeitslink', ' Nachweisrückverfolgbarkeitslink')
('externen Werkzeug', 'externen Werkzeug')
('Informationen', ' Information')
('OPENCOSS-Plattform', 'Opencoss Plattform')
('Sicherungsprojekts Informationen', 'Sicherung Projekt Information')
('solche Änderung', 'solche Änderung')"
106,"Wenn ein Nachweisrückverfolgbarkeitslinks eines Sicherungsprojekts Informationen enthält, die aus einem externen Werkzeug importiert wurden, und die Informationen in der OPENCOSS-Plattform geändert werden, muss die OPENCOSS-Plattform eine solche Änderung anzeigen.","('Sicherungsprojekts', 'Sicherungsprojekts')
('enthält', 'enthalten')
('externen', 'extern')
('importiert', 'importieren')
('geändert', 'ändern')
('muss', 'muss')
('anzeigen', 'anzeigen')","('Sicherungsprojekts', 'ADJ')
('enthält', 'VERB')
('externen', 'ADJ')
('importiert', 'VERB')
('geändert', 'VERB')
('muss', 'VERB')
('anzeigen', 'VERB')","('externen Werkzeug', 'externen Werkzeug')
('Informationen', ' Information')
('OPENCOSS-Plattform', 'Opencoss Plattform')
('Sicherungsprojekts Informationen', 'Sicherung Projekt Information')
('Nachweisrückverfolgbarkeitslinks', ' Nachweisrückverfolgbarkeitslinks')
('solche Änderung', 'solche Änderung')"
107,"Wenn ein Nachweisrückverfolgbarkeitslinks eines Sicherungsprojekts Informationen enthält, die aus einem externen Werkzeug importiert wurden, und die Informationen im externen Werkzeug geändert werden, muss die OPENCOSS-Plattform eine solche Änderung anzeigen.","('Sicherungsprojekts', 'Sicherungsprojekts')
('enthält', 'enthalten')
('externen', 'extern')
('importiert', 'importieren')
('externen', 'extern')
('geändert', 'ändern')
('muss', 'muss')
('anzeigen', 'anzeigen')","('Sicherungsprojekts', 'ADJ')
('enthält', 'VERB')
('externen', 'ADJ')
('importiert', 'VERB')
('externen', 'ADJ')
('geändert', 'VERB')
('muss', 'VERB')
('anzeigen', 'VERB')","('externen Werkzeug', 'externen Werkzeug')
('Informationen', ' Information')
('OPENCOSS-Plattform', 'Opencoss Plattform')
('Sicherungsprojekts Informationen', 'Sicherung Projekt Information')
('Nachweisrückverfolgbarkeitslinks', ' Nachweisrückverfolgbarkeitslinks')
('solche Änderung', 'solche Änderung')"
108,"Wenn ein Nachweisrückverfolgbarkeitslink eines Sicherungsprojekts Informationen enthält, die aus einem externen Werkzeug importiert wurden, und die Informationen in der OPENCOSS-Plattform geändert werden, muss die OPENCOSS-Plattform eine solche Änderung durch eine rote Einfärbung des Nachweisrückverfolgbarkeitslink anzeigen.","('Sicherungsprojekts', 'Sicherungsprojekts')
('enthält', 'enthalten')
('externen', 'extern')
('importiert', 'importieren')
('geändert', 'ändern')
('muss', 'muss')
('rote', 'rote')
('anzeigen', 'anzeigen')","('Sicherungsprojekts', 'ADJ')
('enthält', 'VERB')
('externen', 'ADJ')
('importiert', 'VERB')
('geändert', 'VERB')
('muss', 'VERB')
('rote', 'ADJ')
('anzeigen', 'VERB')","('Nachweisrückverfolgbarkeitslink', ' Nachweisrückverfolgbarkeitslink')
('externen Werkzeug', 'externen Werkzeug')
('Informationen', ' Information')
('OPENCOSS-Plattform', 'Opencoss Plattform')
('Sicherungsprojekts Informationen', 'Sicherung Projekt Information')
('solche Änderung', 'solche Änderung')
('rote Einfärbung', 'rote Einfärbung')"
109,"Wenn ein Nachweisrückverfolgbarkeitslink eines Sicherungsprojekts Informationen enthält, die aus einem externen Werkzeug importiert wurden, und die Informationen im externen Werkzeug geändert werden, muss die OPENCOSS-Plattform eine solche Änderung durch rote Einfärbung des Nachweisrückverfolgbarkeitslinks anzeigen.","('Sicherungsprojekts', 'Sicherungsprojekts')
('enthält', 'enthalten')
('externen', 'extern')
('importiert', 'importieren')
('externen', 'extern')
('geändert', 'ändern')
('muss', 'muss')
('rote', 'rote')
('anzeigen', 'anzeigen')","('Sicherungsprojekts', 'ADJ')
('enthält', 'VERB')
('externen', 'ADJ')
('importiert', 'VERB')
('externen', 'ADJ')
('geändert', 'VERB')
('muss', 'VERB')
('rote', 'ADJ')
('anzeigen', 'VERB')","('Nachweisrückverfolgbarkeitslink', ' Nachweisrückverfolgbarkeitslink')
('externen Werkzeug', 'externen Werkzeug')
('Informationen', ' Information')
('OPENCOSS-Plattform', 'Opencoss Plattform')
('Sicherungsprojekts Informationen', 'Sicherung Projekt Information')
('Nachweisrückverfolgbarkeitslinks', ' Nachweisrückverfolgbarkeitslinks')
('solche Änderung', 'solche Änderung')
('rote Einfärbung', 'rote Einfärbung')"
